Breed,Image File Name,Image File Path,Image Size (KB),Download Time,Resolution,Image Format,Source URL,Status,Dominant Color
Golden Retriever,image_409.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_409.jpg,11.84,3/26/2025 4:17,236x295,JPEG,https://www.pinterest.com/pin/1077767754569958662/,Success,#feecde
Golden Retriever,image_410.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_410.jpg,10.08,3/26/2025 4:17,235x294,JPEG,https://www.pinterest.com/pin/78250112266232115/,Success,#020403
Golden Retriever,image_411.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_411.jpg,56.57,3/26/2025 4:17,565x1004,JPEG,https://www.pinterest.com/pin/1040190845161831990/,Success,#7d7f82
Golden Retriever,image_412.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_412.jpg,12.08,3/26/2025 4:17,236x420,JPEG,https://www.pinterest.com/pin/891220213761212096/,Success,#a7b8d6
Golden Retriever,image_413.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_413.jpg,10.05,3/26/2025 4:17,236x419,JPEG,https://www.pinterest.com/pin/41376890328844204/,Success,#949aaa
Golden Retriever,image_414.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_414.jpg,78.97,3/26/2025 4:18,635x1128,JPEG,https://www.pinterest.com/pin/680325087482253713/,Success,#ffffff
Golden Retriever,image_415.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_415.jpg,101.7,3/26/2025 4:18,736x1308,JPEG,https://www.pinterest.com/pin/951033646311390550/,Success,#d5beb1
Golden Retriever,image_416.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_416.jpg,20.04,3/26/2025 4:18,235x319,JPEG,https://www.pinterest.com/pin/14073817578351102/,Success,#04040c
Golden Retriever,image_417.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_417.jpg,12.39,3/26/2025 4:18,236x419,JPEG,https://www.pinterest.com/pin/14073817580319965/,Success,#b5a7ca
Golden Retriever,image_418.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_418.jpg,136.01,3/26/2025 4:18,736x1307,JPEG,https://www.pinterest.com/pin/951807702474338345/,Success,#625952
Golden Retriever,image_419.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_419.jpg,14.8,3/26/2025 4:18,236x419,JPEG,https://www.pinterest.com/pin/654429389620255809/,Success,#070304
Golden Retriever,image_420.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_420.jpg,28.02,3/26/2025 4:19,236x472,JPEG,https://www.pinterest.com/pin/1145321748989355495/,Success,#d45d85
Golden Retriever,image_421.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_421.jpg,5.39,3/26/2025 4:19,236x167,JPEG,https://www.pinterest.com/pin/58335757651513750/,Success,#3a1a01
Golden Retriever,image_422.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_422.jpg,15.77,3/26/2025 4:19,236x420,JPEG,https://www.pinterest.com/pin/622481979775350736/,Success,#ffffff
Golden Retriever,image_423.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_423.jpg,11.23,3/26/2025 4:19,236x274,JPEG,https://www.pinterest.com/pin/914862412560939/,Success,#ffffff
Golden Retriever,image_424.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_424.jpg,84.02,3/26/2025 4:19,736x920,JPEG,https://www.pinterest.com/pin/14073817579868825/,Success,#231917
Golden Retriever,image_425.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_425.jpg,18.53,3/26/2025 4:19,236x354,JPEG,https://www.pinterest.com/pin/38562140556473782/,Success,#7b7368
Golden Retriever,image_426.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_426.jpg,15.41,3/26/2025 4:19,236x346,JPEG,https://www.pinterest.com/pin/93801604733973692/,Success,#fefefe
Golden Retriever,image_427.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_427.jpg,30.02,3/26/2025 4:20,236x354,JPEG,https://www.pinterest.com/pin/198791771044340674/,Success,#d7ddd9
Golden Retriever,image_428.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_428.jpg,18.41,3/26/2025 4:20,236x399,JPEG,https://www.pinterest.com/pin/119345458871686138/,Success,#dbcab9
Golden Retriever,image_429.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_429.jpg,12.37,3/26/2025 4:20,236x293,JPEG,https://www.pinterest.com/pin/9499849205254237/,Success,#fdfdfd
Golden Retriever,image_430.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_430.jpg,12.27,3/26/2025 4:20,236x236,JPEG,https://www.pinterest.com/pin/839076974340542763/,Success,#101116
Golden Retriever,image_431.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_431.jpg,16.02,3/26/2025 4:20,236x284,JPEG,https://www.pinterest.com/pin/10836855345977928/,Success,#d5c4b4
Golden Retriever,image_432.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_432.jpg,12.65,3/26/2025 4:20,236x315,JPEG,https://www.pinterest.com/pin/530439662367097045/,Success,#623613
Golden Retriever,image_433.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_433.jpg,17.74,3/26/2025 4:20,236x292,JPEG,https://www.pinterest.com/pin/412079434631504765/,Success,#bcbdb8
Golden Retriever,image_434.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_434.jpg,21.65,3/26/2025 4:21,236x314,JPEG,https://www.pinterest.com/pin/426575395967745339/,Success,#e9e9e7
Golden Retriever,image_435.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_435.jpg,15.55,3/26/2025 4:21,236x331,JPEG,https://www.pinterest.com/pin/552535448009219396/,Success,#f7f6c3
Golden Retriever,image_436.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_436.jpg,22.07,3/26/2025 4:21,236x354,JPEG,https://www.pinterest.com/pin/11751649022380550/,Success,#adb4ba
Golden Retriever,image_437.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_437.jpg,106.19,3/26/2025 4:21,736x1104,JPEG,https://www.pinterest.com/pin/281543723883863/,Success,#8e7362
Golden Retriever,image_438.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_438.jpg,68.29,3/26/2025 4:21,736x552,JPEG,https://www.pinterest.com/pin/607563806016498881/,Success,#1a1b15
Golden Retriever,image_439.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_439.jpg,13.87,3/26/2025 4:21,235x440,JPEG,https://www.pinterest.com/pin/333970128636227429/,Success,#b6a999
Golden Retriever,image_440.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_440.jpg,56.49,3/26/2025 4:21,576x1024,JPEG,https://www.pinterest.com/pin/13370130138493785/,Success,#2e2926
Golden Retriever,image_441.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_441.jpg,15.75,3/26/2025 4:21,235x314,JPEG,https://www.pinterest.com/pin/232568768254841873/,Success,#868074
Golden Retriever,image_442.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_442.jpg,13.84,3/26/2025 4:22,236x420,JPEG,https://www.pinterest.com/pin/498351515034652700/,Success,#9e8f78
Golden Retriever,image_443.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_443.jpg,11.87,3/26/2025 4:22,236x236,JPEG,https://www.pinterest.com/pin/454300681180387509/,Success,#161513
Golden Retriever,image_444.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_444.jpg,10.22,3/26/2025 4:22,236x295,JPEG,https://www.pinterest.com/pin/915567799219745495/,Success,#2f2a27
Golden Retriever,image_445.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_445.jpg,23.61,3/26/2025 4:22,394x540,JPEG,https://www.pinterest.com/pin/710442909982255538/,Success,#ffffff
Golden Retriever,image_446.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_446.jpg,13.98,3/26/2025 4:22,236x419,JPEG,https://www.pinterest.com/pin/11047961580890997/,Success,#000000
Golden Retriever,image_447.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_447.jpg,19.41,3/26/2025 4:22,236x422,JPEG,https://www.pinterest.com/pin/385620786865050296/,Success,#e5e6e0
Golden Retriever,image_448.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_448.jpg,9.71,3/26/2025 4:22,236x344,JPEG,https://www.pinterest.com/pin/281543715166160/,Success,#a1c3de
Golden Retriever,image_449.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_449.jpg,13.24,3/26/2025 4:22,236x295,JPEG,https://www.pinterest.com/pin/73324300180289957/,Success,#877857
Golden Retriever,image_450.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_450.jpg,13.72,3/26/2025 4:23,235x308,JPEG,https://www.pinterest.com/pin/13792342603323381/,Success,#a0beda
Golden Retriever,image_451.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_451.jpg,68.81,3/26/2025 4:23,736x981,JPEG,https://www.pinterest.com/pin/965177763892979262/,Success,#1d1e19
Golden Retriever,image_452.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_452.jpg,18.17,3/26/2025 4:23,235x302,JPEG,https://www.pinterest.com/pin/58124651434274299/,Success,#ffffff
Golden Retriever,image_453.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_453.jpg,19.97,3/26/2025 4:23,236x295,JPEG,https://www.pinterest.com/pin/985231162564073/,Success,#f4fbfa
Golden Retriever,image_454.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_454.jpg,13.89,3/26/2025 4:23,236x289,JPEG,https://www.pinterest.com/pin/985231160215516/,Success,#bcd8f0
Golden Retriever,image_455.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_455.jpg,19.61,3/26/2025 4:23,236x354,JPEG,https://www.pinterest.com/pin/56506170340590404/,Success,#92846a
Golden Retriever,image_456.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_456.jpg,15.14,3/26/2025 4:23,236x413,JPEG,https://www.pinterest.com/pin/752875262736625707/,Success,#dfdfe7
Golden Retriever,image_457.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_457.jpg,44.33,3/26/2025 4:23,564x729,JPEG,https://www.pinterest.com/pin/14073817579376491/,Success,#a59e94
Golden Retriever,image_458.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_458.jpg,76.57,3/26/2025 4:24,620x1102,JPEG,https://www.pinterest.com/pin/1065101380605637701/,Success,#b5b9c4
Golden Retriever,image_459.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_459.jpg,18.65,3/26/2025 4:24,236x285,JPEG,https://www.pinterest.com/pin/140806233792317/,Success,#2f3035
Golden Retriever,image_460.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_460.jpg,109.31,3/26/2025 4:24,564x1002,JPEG,https://www.pinterest.com/pin/10836855346279953/,Success,#00131a
Golden Retriever,image_461.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_461.jpg,13.79,3/26/2025 4:24,236x236,JPEG,https://www.pinterest.com/pin/914862419710814/,Success,#d4dbd3
Golden Retriever,image_462.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_462.jpg,11.7,3/26/2025 4:24,236x336,JPEG,https://www.pinterest.com/pin/924504629727791668/,Success,#bf9d77
Golden Retriever,image_463.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_463.jpg,12.58,3/26/2025 4:24,236x253,JPEG,https://www.pinterest.com/pin/97179304452456788/,Success,#665545
Golden Retriever,image_464.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_464.jpg,12.76,3/26/2025 4:24,236x445,JPEG,https://www.pinterest.com/pin/11047961581490962/,Success,#33261e
Golden Retriever,image_465.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_465.jpg,18.66,3/26/2025 4:24,236x354,JPEG,https://www.pinterest.com/pin/1017672847033344694/,Success,#675445
Golden Retriever,image_466.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_466.jpg,17.52,3/26/2025 4:25,236x314,JPEG,https://www.pinterest.com/pin/67976275722671185/,Success,#ffffff
Golden Retriever,image_467.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_467.jpg,11.04,3/26/2025 4:25,236x236,JPEG,https://www.pinterest.com/pin/563020390943860626/,Success,#ffffff
Golden Retriever,image_468.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_468.jpg,13.35,3/26/2025 4:25,236x421,JPEG,https://www.pinterest.com/pin/3377768467747100/,Success,#a6bebe
Golden Retriever,image_469.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_469.jpg,59.43,3/26/2025 4:25,736x1308,JPEG,https://www.pinterest.com/pin/293015519533143897/,Success,#bda98e
Golden Retriever,image_470.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_470.jpg,24.03,3/26/2025 4:25,236x314,JPEG,https://www.pinterest.com/pin/18295942229947803/,Success,#aaaeb1
Golden Retriever,image_471.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_471.jpg,13.93,3/26/2025 4:25,236x330,JPEG,https://www.pinterest.com/pin/460422761898926888/,Success,#fefefe
Golden Retriever,image_472.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_472.jpg,10.29,3/26/2025 4:25,236x332,JPEG,https://www.pinterest.com/pin/592082682298172819/,Success,#9e8c74
Golden Retriever,image_473.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_473.jpg,14.41,3/26/2025 4:25,235x355,JPEG,https://www.pinterest.com/pin/1829656086835357/,Success,#153027
Golden Retriever,image_474.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_474.jpg,41.34,3/26/2025 4:26,480x640,JPEG,https://www.pinterest.com/pin/403564816627194078/,Success,#b1b1bb
Golden Retriever,image_475.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_475.jpg,21.88,3/26/2025 4:26,236x349,JPEG,https://www.pinterest.com/pin/985231162838462/,Success,#666e71
Golden Retriever,image_476.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_476.jpg,20.42,3/26/2025 4:26,236x420,JPEG,https://www.pinterest.com/pin/430867889369308586/,Success,#72757c
Golden Retriever,image_477.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_477.jpg,13.72,3/26/2025 4:26,236x287,JPEG,https://www.pinterest.com/pin/743516219765598820/,Success,#161616
Golden Retriever,image_478.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_478.jpg,19.58,3/26/2025 4:26,236x420,JPEG,https://www.pinterest.com/pin/37858453111850663/,Success,#201911
Golden Retriever,image_479.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_479.jpg,127.79,3/26/2025 4:26,720x1080,JPEG,https://www.pinterest.com/pin/1033013233258356393/,Success,#3a2828
Golden Retriever,image_480.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_480.jpg,35.63,3/26/2025 4:26,474x842,JPEG,https://www.pinterest.com/pin/14988611253932602/,Success,#000002
Golden Retriever,image_481.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_481.jpg,14.95,3/26/2025 4:27,236x419,JPEG,https://www.pinterest.com/pin/41447259074894513/,Success,#010103
Golden Retriever,image_482.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_482.jpg,49.91,3/26/2025 4:27,540x658,JPEG,https://www.pinterest.com/pin/1055599907330136/,Success,#09080d
Golden Retriever,image_483.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_483.jpg,90.9,3/26/2025 4:27,679x1200,JPEG,https://www.pinterest.com/pin/27021666508702788/,Success,#9a9792
Golden Retriever,image_484.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_484.jpg,73.94,3/26/2025 4:27,736x739,JPEG,https://www.pinterest.com/pin/38702878042274592/,Success,#ffffff
Golden Retriever,image_485.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_485.jpg,13.34,3/26/2025 4:27,235x348,JPEG,https://www.pinterest.com/pin/14073817580241716/,Success,#dcc6ae
Golden Retriever,image_486.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_486.jpg,104.57,3/26/2025 4:27,564x1128,JPEG,https://www.pinterest.com/pin/34340015904654063/,Success,#d7d2bc
Golden Retriever,image_487.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_487.jpg,18.06,3/26/2025 4:27,236x524,JPEG,https://www.pinterest.com/pin/203225001929370350/,Success,#000000
Golden Retriever,image_488.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_488.jpg,16.35,3/26/2025 4:28,236x409,JPEG,https://www.pinterest.com/pin/594686325825904078/,Success,#17120f
Golden Retriever,image_489.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_489.jpg,22.3,3/26/2025 4:28,236x306,JPEG,https://www.pinterest.com/pin/621215342364384930/,Success,#e7ded9
Golden Retriever,image_490.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_490.jpg,59.98,3/26/2025 4:28,563x751,JPEG,https://www.pinterest.com/pin/24629129207301322/,Success,#ffffff
Golden Retriever,image_491.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_491.jpg,16.72,3/26/2025 4:28,236x472,JPEG,https://www.pinterest.com/pin/155303888282241473/,Success,#d5e6f6
Golden Retriever,image_492.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_492.jpg,15.7,3/26/2025 4:28,236x315,JPEG,https://www.pinterest.com/pin/914862419686096/,Success,#ffffff
Golden Retriever,image_493.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_493.jpg,12.74,3/26/2025 4:28,236x236,JPEG,https://www.pinterest.com/pin/180003317648466947/,Success,#ffffff
Golden Retriever,image_494.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_494.jpg,14.43,3/26/2025 4:28,235x281,JPEG,https://www.pinterest.com/pin/32580797299865534/,Success,#666761
Golden Retriever,image_495.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_495.jpg,15.2,3/26/2025 4:28,236x354,JPEG,https://www.pinterest.com/pin/104708760081921693/,Success,#5d4c2e
Golden Retriever,image_496.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_496.jpg,13.85,3/26/2025 4:29,236x420,JPEG,https://www.pinterest.com/pin/75224256272395247/,Success,#d6c0b5
Golden Retriever,image_497.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_497.jpg,27.07,3/26/2025 4:29,236x354,JPEG,https://www.pinterest.com/pin/27795722694343330/,Success,#abb5ac
Golden Retriever,image_498.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_498.jpg,19.56,3/26/2025 4:29,236x368,JPEG,https://www.pinterest.com/pin/631348441484840898/,Success,#ffffff
Golden Retriever,image_499.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_499.jpg,17.19,3/26/2025 4:29,236x314,JPEG,https://www.pinterest.com/pin/23081016833303298/,Success,#c2c7c1
Golden Retriever,image_500.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_500.jpg,48.43,3/26/2025 4:29,736x1104,JPEG,https://www.pinterest.com/pin/1097893215410312308/,Success,#a193ea
Rottweiler,image_1.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_1.jpg,13.5,3/26/2025 4:32,236x354,JPEG,https://www.pinterest.com/pin/393150242488309809/,Success,#0e0e0e
Rottweiler,image_2.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_2.jpg,18.31,3/26/2025 4:32,236x332,JPEG,https://www.pinterest.com/pin/624663410851230735/,Success,#2a2a2a
Rottweiler,image_3.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_3.jpg,20.31,3/26/2025 4:32,236x295,JPEG,https://www.pinterest.com/pin/914862420458624/,Success,#020403
Rottweiler,image_4.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_4.jpg,14.25,3/26/2025 4:32,236x354,JPEG,https://www.pinterest.com/pin/596234438204240575/,Success,#fffff5
Rottweiler,image_5.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_5.jpg,17.72,3/26/2025 4:32,236x418,JPEG,https://www.pinterest.com/pin/211176670094463614/,Success,#010006
Rottweiler,image_6.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_6.jpg,238.38,3/26/2025 4:33,736x1285,JPEG,https://www.pinterest.com/pin/14636767535164587/,Success,#9d9c91
Rottweiler,image_7.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_7.jpg,20.62,3/26/2025 4:33,236x472,JPEG,https://www.pinterest.com/pin/863424559826529615/,Success,#febd59
Rottweiler,image_8.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_8.jpg,114.22,3/26/2025 4:33,736x1311,JPEG,https://www.pinterest.com/pin/1110911433081142075/,Success,#b47556
Rottweiler,image_9.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_9.jpg,17.05,3/26/2025 4:33,236x354,JPEG,https://www.pinterest.com/pin/646266615272322404/,Success,#fdfdfd
Rottweiler,image_10.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_10.jpg,17.36,3/26/2025 4:33,236x419,JPEG,https://www.pinterest.com/pin/52565520644513074/,Success,#010103
Rottweiler,image_11.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_11.jpg,26.38,3/26/2025 4:33,236x419,JPEG,https://www.pinterest.com/pin/489344315777040676/,Success,#8dd68d
